counter;index;instructionType;totalChars 
0;0;original;8743 
1;0;ExpressionStatement;8730 
2;0;VariableDeclaration;8693 
4;34;VariableDeclaration;8675 
5;39;VariableDeclaration;8657 
20;60;Identifier;8657 
22;83;Identifier;8657 
26;146;Identifier;8656 
27;156;Identifier;8654 
29;167;Identifier;8652 
30;160;Identifier;8650 
31;173;Identifier;8648 
33;192;Identifier;8648 
34;189;Identifier;8640 
37;225;Identifier;8640 
41;286;Identifier;8640 
42;299;Identifier;8640 
46;356;Identifier;8638 
47;354;Identifier;8636 
50;399;Identifier;8636 
55;463;Identifier;8636 
59;527;Identifier;8636 
60;537;Identifier;8636 
62;555;Identifier;8635 
63;554;Identifier;8634 
64;555;Identifier;8633 
66;564;Identifier;8633 
69;612;Identifier;8633 
73;675;Identifier;8633 
75;687;Identifier;8633 
79;748;Identifier;8633 
80;740;Identifier;8632 
85;829;Identifier;8631 
88;862;Identifier;8630 
89;861;Identifier;8630 
91;888;Identifier;8633 
93;906;Identifier;8631 
149;151;CallExpression;8610 
151;163;CallExpression;8610 
155;32;Literal;8543 
156;33;Literal;8476 
157;39;Literal;8422 
158;39;Literal;8417 
160;58;Literal;8401 
162;70;Literal;8336 
163;71;Literal;8271 
165;91;Literal;8261 
166;83;Literal;8194 
167;81;Literal;8128 
168;88;Literal;8104 
170;118;Literal;8063 
172;134;Literal;8045 
173;139;Literal;8042 
176;163;Literal;7976 
177;177;Literal;7957 
178;173;Literal;7923 
179;178;Literal;7907 
180;174;Literal;7904 
181;171;Literal;7888 
183;192;Literal;7887 
198;8;ExpressionStatement;7875 
199;11;ExpressionStatement;7863 
200;10;ExpressionStatement;7845 
201;15;ExpressionStatement;7836 
202;6;ExpressionStatement;7822 
203;19;ExpressionStatement;7809 
204;17;ExpressionStatement;7793 
205;17;ExpressionStatement;7776 
206;16;ExpressionStatement;7766 
207;17;ExpressionStatement;7755 
209;26;ExpressionStatement;7741 
210;27;ExpressionStatement;7729 
211;20;ExpressionStatement;7693 
212;21;ExpressionStatement;7688 
213;34;ExpressionStatement;7675 
214;31;ExpressionStatement;7663 
215;29;ExpressionStatement;7649 
217;52;ExpressionStatement;7603 
218;55;ExpressionStatement;7596 
219;56;ExpressionStatement;7589 
220;49;ExpressionStatement;7584 
221;41;ExpressionStatement;7567 
222;43;ExpressionStatement;7562 
224;79;ExpressionStatement;7522 
225;79;ExpressionStatement;7492 
227;86;ExpressionStatement;7478 
228;93;ExpressionStatement;7467 
229;91;ExpressionStatement;7463 
230;95;ExpressionStatement;7449 
232;116;ExpressionStatement;7442 
233;106;ExpressionStatement;7437 
234;103;ExpressionStatement;7432 
244;16;ReturnStatement;7420 
245;15;ReturnStatement;7409 
246;4;ReturnStatement;7397 
248;21;ReturnStatement;7394 
249;34;ReturnStatement;7379 
