counter;index;instructionType;totalChars 
0;0;original;13105 
2;33;VariableDeclaration;13135 
14;59;Identifier;13125 
17;85;Identifier;13123 
21;158;Identifier;13122 
23;163;Identifier;13121 
26;213;Identifier;13120 
27;215;Identifier;13118 
28;200;Identifier;13120 
29;202;Identifier;13115 
31;238;Identifier;13113 
32;233;Identifier;13111 
39;349;Identifier;13109 
40;352;Identifier;13108 
41;348;Identifier;13107 
42;353;Identifier;13105 
45;385;Identifier;13103 
46;384;Identifier;13102 
49;429;Identifier;13100 
50;434;Identifier;13098 
52;455;Identifier;13096 
53;451;Identifier;13094 
54;450;Identifier;13093 
55;448;Identifier;13091 
58;490;Identifier;13089 
62;555;Identifier;13088 
64;578;Identifier;13080 
67;602;Identifier;13079 
71;677;Identifier;13077 
72;667;Identifier;13075 
73;667;Identifier;13074 
74;664;Identifier;13073 
76;687;Identifier;13072 
78;703;Identifier;13070 
80;735;Identifier;13068 
81;734;Identifier;13066 
83;753;Identifier;13064 
84;757;Identifier;13062 
85;743;Identifier;13060 
86;752;Identifier;13058 
87;749;Identifier;13056 
88;753;Identifier;13054 
89;748;Identifier;13053 
97;885;Identifier;13051 
98;884;Identifier;13049 
99;883;Identifier;13048 
101;916;Identifier;13047 
105;969;Identifier;13046 
107;999;Identifier;13044 
108;992;Identifier;13043 
109;998;Identifier;13041 
110;980;Identifier;13040 
111;981;Identifier;13038 
113;1009;Identifier;13036 
114;1008;Identifier;13034 
116;1031;Identifier;13037 
120;1099;Identifier;13036 
124;1147;Identifier;13034 
126;1167;Identifier;13033 
128;1189;Identifier;12986 
141;1424;Identifier;12985 
142;1439;Identifier;12984 
148;1531;Identifier;12982 
240;79;CallExpression;12976 
242;88;CallExpression;12969 
244;115;CallExpression;12955 
245;114;CallExpression;12936 
247;125;CallExpression;12915 
248;126;CallExpression;12892 
249;130;CallExpression;12878 
